name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
Chaand Baaliyan,75,2022-03-27 12:26:36+00:00,2020.0,['Aditya A'],0.729,0.396,0.0,-8.98,1.0,0.0359,0.796,0.0,0.104,0.886,97.281,audio_features,0snQrp1VaY5Pj1YIHRJpRJ,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/tracks/0snQrp1VaY5Pj1YIHRJpRJ,https://api.spotify.com/v1/audio-analysis/0snQrp1VaY5Pj1YIHRJpRJ,103265.0,4.0,chill
Mera Mann Kehne Laga,61,2022-05-26 03:52:12+00:00,2017.0,['Falak Shabbir'],0.46,0.444,7.0,-6.217,1.0,0.123,0.714,2.65e-05,0.0881,0.7,74.977,audio_features,1ai3itvPFcWilE9NX0JTCf,spotify:track:1ai3itvPFcWilE9NX0JTCf,https://api.spotify.com/v1/tracks/1ai3itvPFcWilE9NX0JTCf,https://api.spotify.com/v1/audio-analysis/1ai3itvPFcWilE9NX0JTCf,227335.0,4.0,chill
Khamoshiyan - Unplugged,39,2022-05-10 09:56:10+00:00,2014.0,"['Jeet Gannguli', 'Arijit Singh']",0.272,0.195,2.0,-9.788,0.0,0.031,0.947,7.75e-06,0.0862,0.233,89.646,audio_features,5HXKC64VpO66LRLFVZX0NP,spotify:track:5HXKC64VpO66LRLFVZX0NP,https://api.spotify.com/v1/tracks/5HXKC64VpO66LRLFVZX0NP,https://api.spotify.com/v1/audio-analysis/5HXKC64VpO66LRLFVZX0NP,150712.0,5.0,chill
Akhiyaan,70,2022-05-21 07:08:50+00:00,2022.0,['Mitraz'],0.724,0.618,2.0,-9.007,1.0,0.0534,0.0533,0.704,0.0886,0.0683,100.021,audio_features,2l3dFxtoSMgMQVyRIUHjpz,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/tracks/2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/audio-analysis/2l3dFxtoSMgMQVyRIUHjpz,191869.0,4.0,chill
Woh Ladki Hai Kahan,65,2022-06-14 17:13:18+00:00,2001.0,"['Shaan', 'Kavita Krishnamurthy']",0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985,audio_features,2tO0QPdCA0jgDBshTuYYkc,spotify:track:2tO0QPdCA0jgDBshTuYYkc,https://api.spotify.com/v1/tracks/2tO0QPdCA0jgDBshTuYYkc,https://api.spotify.com/v1/audio-analysis/2tO0QPdCA0jgDBshTuYYkc,306133.0,4.0,chill
Baarishein,15,2022-06-16 12:44:44+00:00,2018.0,['Anuv Jain'],0.475,0.124,2.0,-9.463,1.0,0.0444,0.926,0.0,0.0972,0.19,94.42,audio_features,5iCY0TXNImK4hyKfcplQsg,spotify:track:5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/tracks/5iCY0TXNImK4hyKfcplQsg,https://api.spotify.com/v1/audio-analysis/5iCY0TXNImK4hyKfcplQsg,207310.0,4.0,chill
Kasoor - Acoustic,48,2022-07-16 05:41:32+00:00,2021.0,['Prateek Kuhad'],0.62,0.111,6.0,-14.142,1.0,0.0355,0.896,0.00135,0.113,0.477,127.96,audio_features,117gRrOjnRkMCgWxNtDNSv,spotify:track:117gRrOjnRkMCgWxNtDNSv,https://api.spotify.com/v1/tracks/117gRrOjnRkMCgWxNtDNSv,https://api.spotify.com/v1/audio-analysis/117gRrOjnRkMCgWxNtDNSv,213307.0,5.0,chill
Moh Moh Ke Dhaage (Male),60,2022-07-16 05:41:58+00:00,2015.0,"['Anu Malik', 'Papon', 'Varun Grover']",0.634,0.344,2.0,-11.011,1.0,0.0288,0.741,6.09e-05,0.111,0.409,128.0,audio_features,189DQylImZ1hGZaIpAQUzx,spotify:track:189DQylImZ1hGZaIpAQUzx,https://api.spotify.com/v1/tracks/189DQylImZ1hGZaIpAQUzx,https://api.spotify.com/v1/audio-analysis/189DQylImZ1hGZaIpAQUzx,322900.0,4.0,chill
Laaree Chootee,56,2022-08-21 10:05:16+00:00,2018.0,['Call'],0.565,0.657,9.0,-9.84,0.0,0.0545,0.229,0.0,0.214,0.604,93.034,audio_features,3juoXpZ1CRCbWHnWk5rVbV,spotify:track:3juoXpZ1CRCbWHnWk5rVbV,https://api.spotify.com/v1/tracks/3juoXpZ1CRCbWHnWk5rVbV,https://api.spotify.com/v1/audio-analysis/3juoXpZ1CRCbWHnWk5rVbV,239406.0,4.0,chill
"Kesariya (From ""Brahmastra"")",74,2022-08-21 10:05:22+00:00,2022.0,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,audio_features,6VBhH7CyP56BXjp8VsDFPZ,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/tracks/6VBhH7CyP56BXjp8VsDFPZ,https://api.spotify.com/v1/audio-analysis/6VBhH7CyP56BXjp8VsDFPZ,268165.0,4.0,chill
Waqt Ki Baatein,66,2022-09-12 08:53:00+00:00,2018.0,['Dream Note'],0.556,0.202,4.0,-16.397,1.0,0.0324,0.915,0.0381,0.112,0.2,145.017,audio_features,0cJTjTH3XVTTJh8F4Uq1db,spotify:track:0cJTjTH3XVTTJh8F4Uq1db,https://api.spotify.com/v1/tracks/0cJTjTH3XVTTJh8F4Uq1db,https://api.spotify.com/v1/audio-analysis/0cJTjTH3XVTTJh8F4Uq1db,243310.0,3.0,chill
Tu / You,59,2022-09-21 14:46:08+00:00,2022.0,['Armaan Malik'],0.717,0.471,9.0,-7.971,1.0,0.0348,0.792,1.24e-06,0.327,0.426,110.026,audio_features,4L6hCEc9xFf01U4d66JzK0,spotify:track:4L6hCEc9xFf01U4d66JzK0,https://api.spotify.com/v1/tracks/4L6hCEc9xFf01U4d66JzK0,https://api.spotify.com/v1/audio-analysis/4L6hCEc9xFf01U4d66JzK0,142511.0,4.0,chill
Aye Khuda,62,2022-09-21 14:54:16+00:00,2010.0,['Salim Merchant'],0.656,0.762,9.0,-6.328,1.0,0.0315,0.549,0.0,0.139,0.558,110.002,audio_features,1vgVsR5rkXGP4NmUcoroJH,spotify:track:1vgVsR5rkXGP4NmUcoroJH,https://api.spotify.com/v1/tracks/1vgVsR5rkXGP4NmUcoroJH,https://api.spotify.com/v1/audio-analysis/1vgVsR5rkXGP4NmUcoroJH,280497.0,4.0,chill
"Humdard (From ""Ek Villain"")",70,2022-09-21 14:54:34+00:00,2020.0,['Arijit Singh'],0.575,0.541,5.0,-6.45,1.0,0.0237,0.759,0.0,0.111,0.27,87.022,audio_features,2PvaburAUlhNHxVhw5lvOq,spotify:track:2PvaburAUlhNHxVhw5lvOq,https://api.spotify.com/v1/tracks/2PvaburAUlhNHxVhw5lvOq,https://api.spotify.com/v1/audio-analysis/2PvaburAUlhNHxVhw5lvOq,260590.0,4.0,chill
Raabta,72,2022-09-21 14:59:13+00:00,2012.0,"['Pritam', 'Arijit Singh']",0.657,0.581,0.0,-8.108,1.0,0.0298,0.699,1.82e-05,0.116,0.323,118.037,audio_features,6FjbAnaPRPwiP3sciEYctO,spotify:track:6FjbAnaPRPwiP3sciEYctO,https://api.spotify.com/v1/tracks/6FjbAnaPRPwiP3sciEYctO,https://api.spotify.com/v1/audio-analysis/6FjbAnaPRPwiP3sciEYctO,243578.0,4.0,chill
Ye Tune Kya Kiya,68,2022-09-21 14:59:26+00:00,2013.0,"['Pritam', 'Javed Bashir']",0.578,0.798,7.0,-6.01,1.0,0.0699,0.58,0.0,0.111,0.728,91.96,audio_features,2cPUB8EOT6AfJ8oxhyoNXL,spotify:track:2cPUB8EOT6AfJ8oxhyoNXL,https://api.spotify.com/v1/tracks/2cPUB8EOT6AfJ8oxhyoNXL,https://api.spotify.com/v1/audio-analysis/2cPUB8EOT6AfJ8oxhyoNXL,314240.0,4.0,chill
Halka Halka,46,2022-09-21 14:59:31+00:00,2017.0,['Rahat Fateh Ali Khan'],0.626,0.695,2.0,-4.446,1.0,0.0319,0.396,0.0,0.308,0.469,115.051,audio_features,5IPQRERKcsXeaKlRpEJr28,spotify:track:5IPQRERKcsXeaKlRpEJr28,https://api.spotify.com/v1/tracks/5IPQRERKcsXeaKlRpEJr28,https://api.spotify.com/v1/audio-analysis/5IPQRERKcsXeaKlRpEJr28,273215.0,4.0,chill
"Phir Mohabbat (From ""Murder 2"")",63,2022-10-14 17:29:53+00:00,2020.0,"['Mohammed Irfan', 'Arijit Singh', 'Saim Bhat']",0.464,0.481,0.0,-6.391,0.0,0.033,0.787,1.09e-06,0.127,0.263,199.765,audio_features,4RCd3Gdtt3dNedof64hqRD,spotify:track:4RCd3Gdtt3dNedof64hqRD,https://api.spotify.com/v1/tracks/4RCd3Gdtt3dNedof64hqRD,https://api.spotify.com/v1/audio-analysis/4RCd3Gdtt3dNedof64hqRD,329851.0,4.0,chill
Deva Deva,57,2022-10-14 17:31:10+00:00,2022.0,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya', 'Jonita Gandhi']",0.539,0.729,0.0,-7.588,1.0,0.0412,0.627,0.000941,0.128,0.435,112.074,audio_features,4SqPZorSDuUtvdJwVGeZRC,spotify:track:4SqPZorSDuUtvdJwVGeZRC,https://api.spotify.com/v1/tracks/4SqPZorSDuUtvdJwVGeZRC,https://api.spotify.com/v1/audio-analysis/4SqPZorSDuUtvdJwVGeZRC,279107.0,4.0,chill
"Tujhe Kitna Chahein Aur Acoustic (From ""T-Series Acoustics"")",35,2022-10-15 14:11:33+00:00,2021.0,"['Mithoon', 'Jubin Nautiyal']",0.213,0.506,6.0,-6.56,0.0,0.0367,0.654,0.00392,0.617,0.16,156.48,audio_features,2YaZqj5rsZXsZF4YtlqVFL,spotify:track:2YaZqj5rsZXsZF4YtlqVFL,https://api.spotify.com/v1/tracks/2YaZqj5rsZXsZF4YtlqVFL,https://api.spotify.com/v1/audio-analysis/2YaZqj5rsZXsZF4YtlqVFL,341717.0,4.0,chill
Milne Hai Mujhse Aayi,65,2022-10-18 10:57:12+00:00,2013.0,['Arijit Singh'],0.515,0.707,11.0,-5.467,0.0,0.0426,0.0357,0.0,0.134,0.304,143.752,audio_features,2iGnFW7m517taq3AJIE6DK,spotify:track:2iGnFW7m517taq3AJIE6DK,https://api.spotify.com/v1/tracks/2iGnFW7m517taq3AJIE6DK,https://api.spotify.com/v1/audio-analysis/2iGnFW7m517taq3AJIE6DK,295798.0,4.0,chill
"Saware (From ""Phantom"")",64,2022-10-29 20:56:11+00:00,2020.0,['Arijit Singh'],0.499,0.683,6.0,-6.373,0.0,0.0334,0.703,0.00161,0.0749,0.295,134.95,audio_features,2y0hUGvHaKm2p5xmJF4HBe,spotify:track:2y0hUGvHaKm2p5xmJF4HBe,https://api.spotify.com/v1/tracks/2y0hUGvHaKm2p5xmJF4HBe,https://api.spotify.com/v1/audio-analysis/2y0hUGvHaKm2p5xmJF4HBe,321613.0,4.0,chill
Sunn Raha Hai,70,2022-12-05 03:20:02+00:00,2013.0,['Ankit Tiwari'],0.394,0.641,0.0,-6.493,0.0,0.0312,0.276,0.0,0.0958,0.335,81.932,audio_features,5PvwPy5eRO8BPwpRzCHK3D,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/tracks/5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/audio-analysis/5PvwPy5eRO8BPwpRzCHK3D,390223.0,4.0,chill
Tum Tak,67,2022-11-20 12:37:41+00:00,2013.0,"['A.R. Rahman', 'Javed Ali', 'KIRTI SAGATHIA', 'Pooja AV']",0.72,0.621,2.0,-9.773,1.0,0.0491,0.676,0.0,0.0679,0.566,114.987,audio_features,1wnozUBSe7OMpmZiTPJC5j,spotify:track:1wnozUBSe7OMpmZiTPJC5j,https://api.spotify.com/v1/tracks/1wnozUBSe7OMpmZiTPJC5j,https://api.spotify.com/v1/audio-analysis/1wnozUBSe7OMpmZiTPJC5j,304467.0,4.0,chill
Ek Tarfa,70,2022-11-23 08:14:03+00:00,2020.0,['Darshan Raval'],0.48,0.615,2.0,-6.006,0.0,0.0328,0.547,0.0,0.139,0.33,79.948,audio_features,64r6z0P3RnhpTGdkA7p5Os,spotify:track:64r6z0P3RnhpTGdkA7p5Os,https://api.spotify.com/v1/tracks/64r6z0P3RnhpTGdkA7p5Os,https://api.spotify.com/v1/audio-analysis/64r6z0P3RnhpTGdkA7p5Os,234375.0,4.0,chill
Enna Sona,70,2022-12-07 04:39:00+00:00,2017.0,"['A.R. Rahman', 'Arijit Singh']",0.717,0.416,7.0,-9.875,0.0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,audio_features,6bdpj89aYEBjhpsenXAsmO,spotify:track:6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/tracks/6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/audio-analysis/6bdpj89aYEBjhpsenXAsmO,213632.0,4.0,chill
"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",72,2022-12-07 04:39:06+00:00,2016.0,"['Pritam', 'Arijit Singh']",0.495,0.654,3.0,-6.639,0.0,0.0679,0.713,0.0,0.165,0.35,123.896,audio_features,1UWacd8x8tPPwmrPB1MoBI,spotify:track:1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/tracks/1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/audio-analysis/1UWacd8x8tPPwmrPB1MoBI,269032.0,4.0,chill
Ishq Wala Love,71,2022-12-07 04:39:13+00:00,2012.0,"['Vishal-Shekhar', 'Salim Merchant', 'Neeti Mohan', 'Shekhar Ravjiani']",0.711,0.295,0.0,-12.377,0.0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,audio_features,1hQia6rxgfM1ly2hE3StWp,spotify:track:1hQia6rxgfM1ly2hE3StWp,https://api.spotify.com/v1/tracks/1hQia6rxgfM1ly2hE3StWp,https://api.spotify.com/v1/audio-analysis/1hQia6rxgfM1ly2hE3StWp,257973.0,4.0,chill
"Doobey (From ""Gehraiyaan"")",59,2022-12-07 04:39:26+00:00,2022.0,"['OAFF', 'Savera', 'Lothika', 'Kausar Munir']",0.751,0.669,3.0,-6.532,0.0,0.0359,0.342,1.31e-05,0.0822,0.359,119.014,audio_features,7MBqVOzb8C3f0FXr2LBLiq,spotify:track:7MBqVOzb8C3f0FXr2LBLiq,https://api.spotify.com/v1/tracks/7MBqVOzb8C3f0FXr2LBLiq,https://api.spotify.com/v1/audio-analysis/7MBqVOzb8C3f0FXr2LBLiq,219687.0,4.0,chill
Zara Zara - MTV Unwind,61,2022-12-09 05:30:53+00:00,2022.0,['Arjun Kanungo'],0.588,0.23,5.0,-20.647,0.0,0.0423,0.643,2.66e-05,0.164,0.286,135.978,audio_features,6anGj4SX83j5DyG3aZOzqc,spotify:track:6anGj4SX83j5DyG3aZOzqc,https://api.spotify.com/v1/tracks/6anGj4SX83j5DyG3aZOzqc,https://api.spotify.com/v1/audio-analysis/6anGj4SX83j5DyG3aZOzqc,208320.0,4.0,chill
Udh Chaliye,5,2022-12-15 12:33:59+00:00,2020.0,['Danny Zee'],0.806,0.387,5.0,-9.13,1.0,0.0451,0.472,0.0,0.173,0.498,124.957,audio_features,0TzvYA85b1yc7cQYPV6ydI,spotify:track:0TzvYA85b1yc7cQYPV6ydI,https://api.spotify.com/v1/tracks/0TzvYA85b1yc7cQYPV6ydI,https://api.spotify.com/v1/audio-analysis/0TzvYA85b1yc7cQYPV6ydI,225120.0,4.0,chill
"Mere Yaaraa (From ""Sooryavanshi"")",70,2023-05-19 19:26:03+00:00,2021.0,"['Arijit Singh', 'Neeti Mohan', 'Rashmi Virag']",0.324,0.539,2.0,-8.076,1.0,0.038,0.713,3.15e-05,0.118,0.486,120.526,audio_features,0tpwqQhdfJXRcUDSNRjb9O,spotify:track:0tpwqQhdfJXRcUDSNRjb9O,https://api.spotify.com/v1/tracks/0tpwqQhdfJXRcUDSNRjb9O,https://api.spotify.com/v1/audio-analysis/0tpwqQhdfJXRcUDSNRjb9O,285164.0,4.0,chill
"Darasal (From ""Raabta"")",60,2023-01-04 11:53:18+00:00,2017.0,"['Atif Aslam', 'Jam8']",0.705,0.422,0.0,-7.375,1.0,0.0299,0.793,0.0,0.0895,0.482,117.948,audio_features,3phw912iJRhtMfsdJ1k3Sr,spotify:track:3phw912iJRhtMfsdJ1k3Sr,https://api.spotify.com/v1/tracks/3phw912iJRhtMfsdJ1k3Sr,https://api.spotify.com/v1/audio-analysis/3phw912iJRhtMfsdJ1k3Sr,274354.0,4.0,chill
Chahun Main Ya Naa,69,2023-01-14 07:54:25+00:00,2013.0,"['Palak Muchhal', 'Arijit Singh']",0.645,0.517,9.0,-6.708,0.0,0.0273,0.522,3.27e-06,0.0905,0.259,106.906,audio_features,6UgcN95w7vQxkR8sEFmwHG,spotify:track:6UgcN95w7vQxkR8sEFmwHG,https://api.spotify.com/v1/tracks/6UgcN95w7vQxkR8sEFmwHG,https://api.spotify.com/v1/audio-analysis/6UgcN95w7vQxkR8sEFmwHG,304900.0,4.0,chill
"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",22,2023-01-25 18:37:04+00:00,2022.0,"['Jeet Gannguli', 'Arijit Singh']",0.299,0.359,0.0,-7.567,1.0,0.0297,0.844,0.0,0.132,0.205,103.842,audio_features,6XLS4YViug0P3HUWQAFMrh,spotify:track:6XLS4YViug0P3HUWQAFMrh,https://api.spotify.com/v1/tracks/6XLS4YViug0P3HUWQAFMrh,https://api.spotify.com/v1/audio-analysis/6XLS4YViug0P3HUWQAFMrh,398799.0,3.0,chill
Kyun Dhunde,0,2023-01-28 19:33:21+00:00,2022.0,['Vilen'],0.711,0.346,7.0,-10.162,1.0,0.0291,0.766,0.0,0.212,0.771,91.993,audio_features,7gFzBppKTiKAs38SWOjbO6,spotify:track:7gFzBppKTiKAs38SWOjbO6,https://api.spotify.com/v1/tracks/7gFzBppKTiKAs38SWOjbO6,https://api.spotify.com/v1/audio-analysis/7gFzBppKTiKAs38SWOjbO6,70435.0,4.0,chill
"Besharam Rang (From ""Pathaan"")",73,2023-02-15 18:00:14+00:00,2022.0,"['Vishal-Shekhar', 'Shilpa Rao', 'Caralisa Monteiro', 'Vishal Dadlani', 'Shekhar Ravjiani', 'Kumaar']",0.773,0.795,8.0,-5.537,0.0,0.0412,0.0587,0.00237,0.154,0.649,115.997,audio_features,0CtZpaOhtzvLV3FfcsVpQo,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,https://api.spotify.com/v1/tracks/0CtZpaOhtzvLV3FfcsVpQo,https://api.spotify.com/v1/audio-analysis/0CtZpaOhtzvLV3FfcsVpQo,258474.0,4.0,chill
"Naseeb Se (From ""Satyaprem Ki Katha"")",74,2023-07-13 16:12:47+00:00,2023.0,"['Payal Dev', 'Vishal Mishra', 'A.M. Turaz']",0.557,0.599,9.0,-6.309,0.0,0.0447,0.556,1.22e-06,0.103,0.392,149.785,audio_features,3dpM3ijJz0vGzbkh5DcMXz,spotify:track:3dpM3ijJz0vGzbkh5DcMXz,https://api.spotify.com/v1/tracks/3dpM3ijJz0vGzbkh5DcMXz,https://api.spotify.com/v1/audio-analysis/3dpM3ijJz0vGzbkh5DcMXz,184312.0,4.0,chill
"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",73,2023-07-08 19:53:50+00:00,2023.0,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya', 'Charan']",0.772,0.767,0.0,-4.792,1.0,0.0381,0.138,0.0,0.557,0.866,122.024,audio_features,2vPrBucKCfKmafHhSfJ2pt,spotify:track:2vPrBucKCfKmafHhSfJ2pt,https://api.spotify.com/v1/tracks/2vPrBucKCfKmafHhSfJ2pt,https://api.spotify.com/v1/audio-analysis/2vPrBucKCfKmafHhSfJ2pt,216271.0,4.0,chill
Jaise Mera Tu,57,2023-02-17 12:11:15+00:00,2014.0,"['Sachin-Jigar', 'Arijit Singh', 'Priya Saraiya']",0.486,0.702,4.0,-6.542,1.0,0.0477,0.354,0.000116,0.0976,0.254,149.929,audio_features,7G7ulwd8y8UDjzSfiu3H6y,spotify:track:7G7ulwd8y8UDjzSfiu3H6y,https://api.spotify.com/v1/tracks/7G7ulwd8y8UDjzSfiu3H6y,https://api.spotify.com/v1/audio-analysis/7G7ulwd8y8UDjzSfiu3H6y,256003.0,3.0,chill
Rishte Naate,52,2023-02-21 16:23:56+00:00,2009.0,"['Rahat Fateh Ali Khan', ""Suzanne D'Mello""]",0.637,0.825,11.0,-6.612,1.0,0.0816,0.352,0.0,0.389,0.836,92.029,audio_features,5fKzdTKPV9vT4WEjEdxXrt,spotify:track:5fKzdTKPV9vT4WEjEdxXrt,https://api.spotify.com/v1/tracks/5fKzdTKPV9vT4WEjEdxXrt,https://api.spotify.com/v1/audio-analysis/5fKzdTKPV9vT4WEjEdxXrt,286587.0,4.0,chill
Gulabi Aankhen,67,2023-02-25 06:38:32+00:00,2019.0,['Sanam'],0.636,0.647,0.0,-6.97,0.0,0.0436,0.422,0.0,0.251,0.44,105.914,audio_features,1ccZZf0IQi5y0bHMl2aGDF,spotify:track:1ccZZf0IQi5y0bHMl2aGDF,https://api.spotify.com/v1/tracks/1ccZZf0IQi5y0bHMl2aGDF,https://api.spotify.com/v1/audio-analysis/1ccZZf0IQi5y0bHMl2aGDF,197760.0,4.0,chill
Jiyein Kyun,65,2023-02-25 06:42:11+00:00,2011.0,"['Pritam', 'Papon']",0.393,0.609,4.0,-5.954,1.0,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,audio_features,0up9rhm9qt2LW7cnoDFCMk,spotify:track:0up9rhm9qt2LW7cnoDFCMk,https://api.spotify.com/v1/tracks/0up9rhm9qt2LW7cnoDFCMk,https://api.spotify.com/v1/audio-analysis/0up9rhm9qt2LW7cnoDFCMk,264963.0,4.0,chill
Khuda Jaane,74,2023-02-25 06:49:42+00:00,2008.0,"['Vishal-Shekhar', 'KK', 'Shilpa Rao', 'Anvita Dutt Guptan']",0.382,0.632,8.0,-6.393,1.0,0.0411,0.391,0.000486,0.0922,0.716,78.936,audio_features,0gPgdRfB4jdGrlyXS0Vx78,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,https://api.spotify.com/v1/tracks/0gPgdRfB4jdGrlyXS0Vx78,https://api.spotify.com/v1/audio-analysis/0gPgdRfB4jdGrlyXS0Vx78,333584.0,4.0,chill
Main Rahoon Ya Na Rahoon,70,2023-02-25 06:51:23+00:00,2015.0,"['Amaal Mallik', 'Armaan Malik', 'Rashmi Virag']",0.55,0.488,6.0,-8.059,1.0,0.0284,0.718,0.000118,0.126,0.301,136.025,audio_features,6f3ANRNQ8nCiPZ6VqXqq93,spotify:track:6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/tracks/6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/audio-analysis/6f3ANRNQ8nCiPZ6VqXqq93,309458.0,3.0,chill
Tu Hi Mera,63,2023-03-25 08:39:05+00:00,2012.0,"['Pritam', 'Shafqat Amanat Ali']",0.621,0.859,11.0,-4.673,1.0,0.102,0.546,0.0,0.11,0.873,90.047,audio_features,1CVqr5LImdmJ1Upt4z08Pm,spotify:track:1CVqr5LImdmJ1Upt4z08Pm,https://api.spotify.com/v1/tracks/1CVqr5LImdmJ1Upt4z08Pm,https://api.spotify.com/v1/audio-analysis/1CVqr5LImdmJ1Upt4z08Pm,272973.0,4.0,chill
Tere Naina,67,2023-03-28 19:15:20+00:00,2010.0,"['Shankar-Ehsaan-Loy', 'Shafqat Amanat Ali']",0.522,0.74,0.0,-7.018,1.0,0.0465,0.558,0.0,0.144,0.732,92.618,audio_features,3hoXhwP0ub9LdSJV4olDIc,spotify:track:3hoXhwP0ub9LdSJV4olDIc,https://api.spotify.com/v1/tracks/3hoXhwP0ub9LdSJV4olDIc,https://api.spotify.com/v1/audio-analysis/3hoXhwP0ub9LdSJV4olDIc,278547.0,4.0,chill
"Ajab Si (From ""Om Shanti Om"")",68,2023-04-01 09:00:35+00:00,2022.0,['KK'],0.697,0.438,8.0,-8.411,1.0,0.0289,0.399,0.0,0.293,0.58,117.955,audio_features,2RgvvnMwtP0R2OkVZmFvnV,spotify:track:2RgvvnMwtP0R2OkVZmFvnV,https://api.spotify.com/v1/tracks/2RgvvnMwtP0R2OkVZmFvnV,https://api.spotify.com/v1/audio-analysis/2RgvvnMwtP0R2OkVZmFvnV,241668.0,4.0,chill
Tere Bin,60,2023-04-10 07:45:54+00:00,2018.0,"['Rahat Fateh Ali Khan', 'Asees Kaur', 'Tanishk Bagchi']",0.649,0.716,7.0,-3.936,1.0,0.0384,0.268,4.51e-06,0.603,0.639,86.949,audio_features,4Y1Sd0fSSxHEMrWkd2x3EW,spotify:track:4Y1Sd0fSSxHEMrWkd2x3EW,https://api.spotify.com/v1/tracks/4Y1Sd0fSSxHEMrWkd2x3EW,https://api.spotify.com/v1/audio-analysis/4Y1Sd0fSSxHEMrWkd2x3EW,230948.0,4.0,chill
Heer Ranjha,46,2023-04-10 09:14:50+00:00,2020.0,['Bhuvan Bam'],0.539,0.547,2.0,-11.391,1.0,0.0345,0.842,0.00771,0.0774,0.175,97.066,audio_features,0HyUg9qRtBLzzbo0ZqfUu4,spotify:track:0HyUg9qRtBLzzbo0ZqfUu4,https://api.spotify.com/v1/tracks/0HyUg9qRtBLzzbo0ZqfUu4,https://api.spotify.com/v1/audio-analysis/0HyUg9qRtBLzzbo0ZqfUu4,261804.0,3.0,chill
"Bheegi Si Bhaagi Si (From ""Raajneeti"")",55,2023-04-14 19:16:02+00:00,2017.0,"['Pritam', 'Mohit Chauhan', 'Antara Mitra']",0.564,0.867,8.0,-6.21,1.0,0.121,0.361,0.0,0.262,0.815,88.919,audio_features,5ecrmd9bRGk3JoYi5Y4yPL,spotify:track:5ecrmd9bRGk3JoYi5Y4yPL,https://api.spotify.com/v1/tracks/5ecrmd9bRGk3JoYi5Y4yPL,https://api.spotify.com/v1/audio-analysis/5ecrmd9bRGk3JoYi5Y4yPL,278093.0,4.0,chill
Beete Lamhein,66,2023-04-14 19:17:45+00:00,2007.0,['KK'],0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127,audio_features,0zQa7QXLpUZfrrsWbgDZll,spotify:track:0zQa7QXLpUZfrrsWbgDZll,https://api.spotify.com/v1/tracks/0zQa7QXLpUZfrrsWbgDZll,https://api.spotify.com/v1/audio-analysis/0zQa7QXLpUZfrrsWbgDZll,298272.0,4.0,chill
Haaye Oye (feat. Ash King),61,2023-04-14 19:23:23+00:00,2019.0,"['QARAN', 'Ash King']",0.633,0.727,11.0,-4.104,0.0,0.0383,0.173,0.0,0.153,0.543,123.959,audio_features,0oukMLKedsqQ3ltnI2daRO,spotify:track:0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/tracks/0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/audio-analysis/0oukMLKedsqQ3ltnI2daRO,200029.0,4.0,chill
"Raat Bhar (From ""Heropanti"")",57,2023-04-14 19:23:38+00:00,2019.0,"['Arijit Singh', 'Shreya Ghoshal']",0.619,0.88,1.0,-4.549,0.0,0.0535,0.0173,0.00104,0.166,0.392,129.969,audio_features,6s36KDFgCWW4lqDJ0njm7p,spotify:track:6s36KDFgCWW4lqDJ0njm7p,https://api.spotify.com/v1/tracks/6s36KDFgCWW4lqDJ0njm7p,https://api.spotify.com/v1/audio-analysis/6s36KDFgCWW4lqDJ0njm7p,325582.0,4.0,chill
